"Binalonan, Pangasinan — Central Agricultural Production Dataset",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crop
Type",Barangay,Month,Year,"Season /
Period",Phase,"Rainfall
(mm/day)","Avg Temp
(°C)","Min Temp
(°C)","Max Temp
(°C)","Humidity
(%)","Surface
Pressure (kPa)","Solar Rad.
(MJ/m²/day)","Climate
Type","Climate
Season",Soil Type,Terrain Type,"Elevation
(m asl)","Nearest
Water Body","Land Size
(ha)","Irrigated
Area (ha)","Rainfed
Area (ha)","Total Area
Planted (ha)","Area
Harvested (ha)","Production
(MT)","Yield
(MT/ha)","Primary Planting
Technique",Tillage Method,Water Management
Corn,Moreno,March,2024,DS 2023-2024,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Sandy Loam,Moderately Sloping / Highland,90,Alibeng River,641.76,,,,65.51,472.78,7.22,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Cili,November,2023,DS 2023-2024,Planting,1.34,26.50,19.59,32.04,81.69,98.49,17.20,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Silty Clay Loam,Flat / Lowland,30,Alibeng River,264.60,,,63.36,,,,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Cili,March,2024,DS 2023-2024,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Silty Clay Loam,Flat / Lowland,30,Alibeng River,264.60,,,,61.17,441.41,7.22,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Linmansangan,November,2023,DS 2023-2024,Planting,1.34,26.50,19.59,32.04,81.69,98.49,17.20,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Silty Clay Loam,Flat / Lowland,30,—,492.24,,,95.16,,,,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Linmansangan,March,2024,DS 2023-2024,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Silty Clay Loam,Flat / Lowland,30,—,492.24,,,,91.87,662.96,7.22,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Sumabnit,November,2023,DS 2023-2024,Planting,1.34,26.50,19.59,32.04,81.69,98.49,17.20,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Silty Clay Loam / Fine Sandy Loam,Flat / Lowland,30,Tagamusing River,406.56,,,85.69,,,,Direct Seeding (Hills or Furrow Method),Minimum Tillage; deep ripping to break hardpan; avoid over-disturbance,Furrow irrigation; frequent light watering; mulch to retain soil moisture
Corn,Sumabnit,March,2024,DS 2023-2024,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Silty Clay Loam / Fine Sandy Loam,Flat / Lowland,30,Tagamusing River,406.56,,,,82.72,596.95,7.22,Direct Seeding (Hills or Furrow Method),Minimum Tillage; deep ripping to break hardpan; avoid over-disturbance,Furrow irrigation; frequent light watering; mulch to retain soil moisture
Corn,Capas,November,2023,DS 2023-2024,Planting,1.34,26.50,19.59,32.04,81.69,98.49,17.20,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Sandy Loam,Flat / Lowland,30,—,377.16,,,120.51,,,,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Capas,March,2024,DS 2023-2024,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Sandy Loam,Flat / Lowland,30,—,377.16,,,,116.34,839.54,7.22,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Mangkasuy,November,2023,DS 2023-2024,Planting,1.34,26.50,19.59,32.04,81.69,98.49,17.20,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Sandy Loam,Flat / Lowland,30,Tagamusing River,802.20,,,108.36,,,,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Mangkasuy,March,2024,DS 2023-2024,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Sandy Loam,Flat / Lowland,30,Tagamusing River,802.20,,,,104.60,754.86,7.22,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,San Pablo,November,2023,DS 2023-2024,Planting,1.34,26.50,19.59,32.04,81.69,98.49,17.20,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Sandy Loam,Flat / Lowland,30,San Pablo Creek,215.04,,,62.43,,,,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,San Pablo,March,2024,DS 2023-2024,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Sandy Loam,Flat / Lowland,30,San Pablo Creek,215.04,,,,60.27,434.93,7.22,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Balangobong,November,2023,DS 2023-2024,Planting,1.34,26.50,19.59,32.04,81.69,98.49,17.20,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Silty Clay Loam,Flat / Lowland,30,—,281.40,,,62.46,,,,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Balangobong,March,2024,DS 2023-2024,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Silty Clay Loam,Flat / Lowland,30,—,281.40,,,,60.30,435.16,7.22,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,San Felipe Central,November,2023,DS 2023-2024,Planting,1.34,26.50,19.59,32.04,81.69,98.49,17.20,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Sandy Loam,Flat / Lowland,30,—,452.76,,,77.88,,,,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,San Felipe Central,March,2024,DS 2023-2024,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Sandy Loam,Flat / Lowland,30,—,452.76,,,,75.18,542.52,7.22,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,San Felipe Sur,November,2023,DS 2023-2024,Planting,1.34,26.50,19.59,32.04,81.69,98.49,17.20,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Sandy Loam,Flat / Lowland,30,Tagamusing River,504.00,,,80.74,,,,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,San Felipe Sur,March,2024,DS 2023-2024,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Sandy Loam,Flat / Lowland,30,Tagamusing River,504.00,,,,77.94,562.46,7.22,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Pasileng Sur,November,2023,DS 2023-2024,Planting,1.34,26.50,19.59,32.04,81.69,98.49,17.20,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Sandy Loam,Flat / Lowland,30,Tagamusing River,414.96,,,81.90,,,,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Pasileng Sur,March,2024,DS 2023-2024,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Sandy Loam,Flat / Lowland,30,Tagamusing River,414.96,,,,79.06,570.55,7.22,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Sta. Maria Norte,November,2023,DS 2023-2024,Planting,1.34,26.50,19.59,32.04,81.69,98.49,17.20,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Sandy Loam,Flat / Lowland,30,Tagamusing River,157.08,,,27.79,,,,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Sta. Maria Norte,March,2024,DS 2023-2024,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Sandy Loam,Flat / Lowland,30,Tagamusing River,157.08,,,,26.82,193.57,7.22,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Bugayong,November,2023,DS 2023-2024,Planting,1.34,26.50,19.59,32.04,81.69,98.49,17.20,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Sandy Loam / Silty Clay Loam,Flat / Lowland,30,Aloragat River,346.08,,,24.98,,,,Direct Seeding (Furrow or Hill Method),Conventional Tillage: 1 deep plow + harrowing; ensure good drainage channels,Furrow irrigation; avoid waterlogging — clay fraction retains excess moisture
Corn,Bugayong,March,2024,DS 2023-2024,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Sandy Loam / Silty Clay Loam,Flat / Lowland,30,Aloragat River,346.08,,,,24.12,174.04,7.22,Direct Seeding (Furrow or Hill Method),Conventional Tillage: 1 deep plow + harrowing; ensure good drainage channels,Furrow irrigation; avoid waterlogging — clay fraction retains excess moisture
Corn,Santiago,November,2023,DS 2023-2024,Planting,1.34,26.50,19.59,32.04,81.69,98.49,17.20,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Silty Clay Loam,Flat / Lowland,30,—,283.08,,,82.84,,,,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Santiago,March,2024,DS 2023-2024,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Silty Clay Loam,Flat / Lowland,30,—,283.08,,,,79.98,577.14,7.22,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Pasileng Norte,November,2024,DS 2024-2025,Planting,88.00,25.80,22.20,30.20,79.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Sandy Loam,Flat / Lowland,30,Tagamusing River,140.28,,,44.51,,,,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Pasileng Norte,March,2025,DS 2024-2025,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Sandy Loam,Flat / Lowland,30,Tagamusing River,140.28,,,,44.51,347.20,7.80,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Tabuyoc,November,2024,DS 2024-2025,Planting,88.00,25.80,22.20,30.20,79.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Silty Clay Loam,Flat / Lowland,30,—,277.20,,,68.93,,,,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Tabuyoc,March,2025,DS 2024-2025,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Silty Clay Loam,Flat / Lowland,30,—,277.20,,,,68.93,537.67,7.80,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Bued,November,2024,DS 2024-2025,Planting,88.00,25.80,22.20,30.20,79.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Silty Clay Loam,Flat / Lowland,30,Tagamusing River,210.84,,,52.07,,,,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Bued,March,2025,DS 2024-2025,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Silty Clay Loam,Flat / Lowland,30,Tagamusing River,210.84,,,,52.07,406.14,7.80,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Dumayat,November,2024,DS 2024-2025,Planting,88.00,25.80,22.20,30.20,79.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Silty Clay Loam,Flat / Lowland,30,—,266.28,,,40.64,,,,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Dumayat,March,2025,DS 2024-2025,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Silty Clay Loam,Flat / Lowland,30,—,266.28,,,,40.64,317.03,7.80,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Camanggaan,November,2024,DS 2024-2025,Planting,88.00,25.80,22.20,30.20,79.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Sandy Loam,Flat / Lowland,30,—,244.44,,,30.09,,,,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Camanggaan,March,2025,DS 2024-2025,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Sandy Loam,Flat / Lowland,30,—,244.44,,,,30.09,234.67,7.80,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Vacante,November,2024,DS 2024-2025,Planting,88.00,25.80,22.20,30.20,79.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Silty Clay Loam,Flat / Lowland,30,Aloragat River,484.68,,,58.04,,,,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Vacante,March,2025,DS 2024-2025,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Silty Clay Loam,Flat / Lowland,30,Aloragat River,484.68,,,,58.04,452.73,7.80,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Sta. Catalina,November,2024,DS 2024-2025,Planting,88.00,25.80,22.20,30.20,79.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Fine Sand / Sandy Loam,Moderately Sloping / Highland,90,—,709.80,,,98.76,,,,Direct Seeding (Hills or Furrow Method),Minimum Tillage; deep ripping to break hardpan; avoid over-disturbance,Furrow irrigation; frequent light watering; mulch to retain soil moisture
Corn,Sta. Catalina,March,2025,DS 2024-2025,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Fine Sand / Sandy Loam,Moderately Sloping / Highland,90,—,709.80,,,,98.76,770.31,7.80,Direct Seeding (Hills or Furrow Method),Minimum Tillage; deep ripping to break hardpan; avoid over-disturbance,Furrow irrigation; frequent light watering; mulch to retain soil moisture
Corn,Moreno,November,2024,DS 2024-2025,Planting,88.00,25.80,22.20,30.20,79.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Sandy Loam,Moderately Sloping / Highland,90,Alibeng River,641.76,,,70.75,,,,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Moreno,March,2025,DS 2024-2025,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Sandy Loam,Moderately Sloping / Highland,90,Alibeng River,641.76,,,,70.75,551.84,7.80,Direct Seeding (Hill Planting / Furrow Method),Conventional Tillage: 1 deep plow (20–25 cm) + 1 harrowing; good tilth easily achieved,Furrow or sprinkler irrigation; AWD or weekly irrigation; good drainage natural
Corn,Cili,November,2024,DS 2024-2025,Planting,88.00,25.80,22.20,30.20,79.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Silty Clay Loam,Flat / Lowland,30,Alibeng River,264.60,,,66.05,,,,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Cili,March,2025,DS 2024-2025,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Silty Clay Loam,Flat / Lowland,30,Alibeng River,264.60,,,,66.05,515.23,7.80,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Linmansangan,November,2024,DS 2024-2025,Planting,88.00,25.80,22.20,30.20,79.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Cool),Silty Clay Loam,Flat / Lowland,30,—,492.24,,,99.21,,,,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
Corn,Linmansangan,March,2025,DS 2024-2025,Harvest,45.00,26.50,22.10,31.60,70.00,,,Type I – Tropical Monsoon (PAGASA),Dry (Hot),Silty Clay Loam,Flat / Lowland,30,—,492.24,,,,99.21,773.83,7.80,Direct Seeding (Furrow Method on Raised Beds),Deep Tillage (25 cm): 1–2 plowings; form raised beds 20–25 cm high to prevent waterlogging,Furrow irrigation only (not flood); ensure bed drainage; drain excess after rain
